SMILES,Input_SMILES,Tanimoto,NLL
CC1ON(C)C(=O)N(c2cccc(C(F)(F)F)c2)C1=O,CN1OCC(=O)N(c2cccc(C(F)(F)F)c2)C1=O,-1,5.44
COCC(=NOCC(=O)OC)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],COCC(=NOCC(=O)OC)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],-1,0.25
CCOCC(=NOCC(=O)OC)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],COCC(=NOCC(=O)OC)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],-1,2.31
CCC(=NOCC(=O)OC)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],COCC(=NOCC(=O)OC)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],-1,3.33
COCC(=NOCC(=O)OC)c1cc(Oc2ccc(C)cc2Cl)ccc1[N+](=O)[O-],COCC(=NOCC(=O)OC)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],-1,5.32
CN1CSC(=S)N(C)C1,CN1CSC(=S)N(C)C1,-1,0.22
CN1CSC(=O)N(C)C1,CN1CSC(=S)N(C)C1,-1,2.79
CCN1CSC(=S)N(C)C1,CN1CSC(=S)N(C)C1,-1,3.24
CN1CN(C)C(=S)N(C)C1,CN1CSC(=S)N(C)C1,-1,4.66
O=C(O)/C(Cl)=C(/Cl)C(=O)C(Cl)(Cl)Cl,O=C(O)/C(Cl)=C(/Cl)C(=O)C(Cl)(Cl)Cl,-1,0.12
O=C(O)C(Cl)=C(Cl)C(=O)C(Cl)(Cl)Cl,O=C(O)/C(Cl)=C(/Cl)C(=O)C(Cl)(Cl)Cl,-1,3.17
COC(=O)/C(Cl)=C(/Cl)C(=O)C(Cl)(Cl)Cl,O=C(O)/C(Cl)=C(/Cl)C(=O)C(Cl)(Cl)Cl,0.5614035087719298,4.66
O=C(O)/C(Cl)=C(/Cl)C(=O)C(Cl)(Cl)Br,O=C(O)/C(Cl)=C(/Cl)C(=O)C(Cl)(Cl)Cl,0.5370370370370371,5.14
O=C(O)/C(Cl)=C(/Cl)C(=O)C(Cl)(Cl)I,O=C(O)/C(Cl)=C(/Cl)C(=O)C(Cl)(Cl)Cl,0.4603174603174603,5.29
O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,0.43548387096774194,0.05
C=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,0.4067796610169492,4.43
O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Br,O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,0.5370370370370371,4.82
Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)c1,Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)c1,0.5614035087719298,0.18
Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)(C)C)N2)c1,Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)c1,0.4067796610169492,3.26
CCc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)c1,Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)c1,0.509090909090909,3.51
COC(=O)c1ccc(C)cc1C1=NC(=O)C(C)(C(C)C)N1,Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)c1,0.328125,4.66
Cc1ccc(C(=O)O)c(C2=NC(=O)[C@@](C)(C(C)C)N2)c1,Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)c1,-1,5.21
COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,-1,0.28
CCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,-1,2.06
CCOCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,-1,3.32
CCCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,-1,4.04
CCCC1(C)N=C(c2ncc(COC)cc2C(=O)O)NC1=O,COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,-1,5.73
Cc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,Cc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,-1,0.35
COC(=O)c1cc(C)cnc1C1=NC(=O)C(C)(C(C)C)N1,Cc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,-1,3.69
COc1cc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)cn1,Cc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,-1,4.05
CC(C)C1(C)NC(c2ncccc2C(=O)O)=NC1=O,CC(C)C1(C)NC(c2ncccc2C(=O)O)=NC1=O,-1,0.42
CC(C)[C@@H]1NC(c2ncccc2C(=O)O)=NC1=O,CC(C)C1(C)NC(c2ncccc2C(=O)O)=NC1=O,-1,2.67
CC(C)[C@]1(C)NC(c2ncccc2C(=O)O)=NC1=O,CC(C)C1(C)NC(c2ncccc2C(=O)O)=NC1=O,-1,2.68
CC(C)[C@@]1(C)NC(c2ncccc2C(=O)O)=NC1=O,CC(C)C1(C)NC(c2ncccc2C(=O)O)=NC1=O,-1,2.82
CC1(C)NC(c2ncccc2C(=O)O)=NC1=O,CC(C)C1(C)NC(c2ncccc2C(=O)O)=NC1=O,-1,3.06
CC(C)C1(C)NC(c2nc3ccccc3cc2C(=O)O)=NC1=O,CC(C)C1(C)NC(c2nc3ccccc3cc2C(=O)O)=NC1=O,-1,0.29
CC1(C)NC(c2nc3ccccc3cc2C(=O)O)=NC1=O,CC(C)C1(C)NC(c2nc3ccccc3cc2C(=O)O)=NC1=O,-1,2.46
CC(C)[C@@]1(C)NC(c2nc3ccccc3cc2C(=O)O)=NC1=O,CC(C)C1(C)NC(c2nc3ccccc3cc2C(=O)O)=NC1=O,-1,3.45
CC(C)[C@@H]1NC(c2nc3ccccc3cc2C(=O)O)=NC1=O,CC(C)C1(C)NC(c2nc3ccccc3cc2C(=O)O)=NC1=O,-1,3.62
CC(C)[C@H]1NC(c2nc3ccccc3cc2C(=O)O)=NC1=O,CC(C)C1(C)NC(c2nc3ccccc3cc2C(=O)O)=NC1=O,-1,4.18
O=S(=O)(O)O,O=S(=O)(O)O,-1,0.07
O=[SH](O)(O)O,O=S(=O)(O)O,-1,4.93
C[C@H](N=C(O)[C@H](C)N=C(O)[C@@H](N)CC(C)(C)C(=O)O)C(=O)O,C[C@H](N=C(O)[C@H](C)N=C(O)[C@@H](N)CC(C)(=O)O)C(=O)O,-1,2.1
C[C@H](N=C(O)[C@H](C)N=C(O)[C@@H](N)CC(C)(O)C(=O)O)C(=O)O,C[C@H](N=C(O)[C@H](C)N=C(O)[C@@H](N)CC(C)(=O)O)C(=O)O,-1,4.75
CCOc1cc(Cl)c(CS(=O)(=O)C2=NOC(C)(C)C2)cc1Cl,CCOc1cc(Cl)c(CS(=O)(=O)C2=NOC(C)(C)C2)cc1Cl,-1,0.08
CCCOc1cc(Cl)c(CS(=O)(=O)C2=NOC(C)(C)C2)cc1Cl,CCOc1cc(Cl)c(CS(=O)(=O)C2=NOC(C)(C)C2)cc1Cl,-1,4.37
CCOc1cc(Cl)c(CS(=O)(=O)C2=NOC(CF)(CF)C2)cc1Cl,CCOc1cc(Cl)c(CS(=O)(=O)C2=NOC(C)(C)C2)cc1Cl,-1,5.02
CCOc1cc(Cl)c(CS(=O)(=O)c2noc(C)c2C)cc1Cl,CCOc1cc(Cl)c(CS(=O)(=O)C2=NOC(C)(C)C2)cc1Cl,-1,5.48
CCOc1cc(Cl)c(CS(=O)(=O)C2=NOC(C)(C)C2)cc1C,CCOc1cc(Cl)c(CS(=O)(=O)C2=NOC(C)(C)C2)cc1Cl,-1,6.05
CN(C)C(=O)N=c1cc(C(C)(C)C)o[nH]1,CN(C)C(=O)N=c1cc(C(C)(C)C)o[nH]1,-1,0.1
CN(C)C(=O)N=c1cc(C(C)(C)C)[nH][nH]1,CN(C)C(=O)N=c1cc(C(C)(C)C)o[nH]1,-1,3.67
CN(C)C(=S)N=c1cc(C(C)(C)C)o[nH]1,CN(C)C(=O)N=c1cc(C(C)(C)C)o[nH]1,-1,4.37
Cc1ccsc1C1=NOC(C)(COCc2c(F)cccc2F)C1,Cc1ccsc1C1=NOC(C)(COCc2c(F)cccc2F)C1,-1,0.38
Cc1ccc(C2=NOC(C)(COCc3c(F)cccc3F)C2)s1,Cc1ccsc1C1=NOC(C)(COCc2c(F)cccc2F)C1,-1,2.58
Cc1ccsc1C1=NOC(C)(COCc2c(F)cccc2Cl)C1,Cc1ccsc1C1=NOC(C)(COCc2c(F)cccc2F)C1,-1,3.65
Cc1ccsc1C1=NO[C@](C)(COCc2c(F)cccc2F)C1,Cc1ccsc1C1=NOC(C)(COCc2c(F)cccc2F)C1,-1,3.68
CN=C(O)N=c1cc(C(C)(C)C)o[nH]1,CN=C(O)N=c1cc(C(C)(C)C)o[nH]1,-1,0.05
CC(C)(C)c1cc(=NC(=N)O)[nH][nH]1,CN=C(O)N=c1cc(C(C)(C)C)o[nH]1,-1,4.86
CC(C)(C)c1cc(=N)[nH][nH]1,CN=C(O)N=c1cc(C(C)(C)C)o[nH]1,-1,5.76
CCC(C)(C)c1cc(=NC(O)=NC)[nH]o1,CN=C(O)N=c1cc(C(C)(C)C)o[nH]1,-1,5.94
CC(C)(C)N=C(O)N=c1cc(C(C)(C)C)[nH][nH]1,CN=C(O)N=c1cc(C(C)(C)C)o[nH]1,-1,6.93
Cn1nc(C(F)(F)F)c(CS(=O)(=O)C2=NOC(C)(C)C2)c1OC(F)F,Cn1nc(C(F)(F)F)c(CS(=O)(=O)C2=NOC(C)(C)C2)c1OC(F)F,-1,0.33
Cn1nc(C(F)(F)F)c(CS(=O)(=O)C2=NOC(CF)(CF)C2)c1OC(F)F,Cn1nc(C(F)(F)F)c(CS(=O)(=O)C2=NOC(C)(C)C2)c1OC(F)F,-1,3.45
Cc1onc(S(=O)(=O)Cc2c(C(F)(F)F)nn(C)c2OC(F)F)c1OC(F)F,Cn1nc(C(F)(F)F)c(CS(=O)(=O)C2=NOC(C)(C)C2)c1OC(F)F,-1,4.13
Cn1nc(C(F)(F)F)c(CS(=O)(=O)C2=NOC(C)(C)C2)c1OC(F)(F)F,Cn1nc(C(F)(F)F)c(CS(=O)(=O)C2=NOC(C)(C)C2)c1OC(F)F,-1,4.38
Cn1ncc(S(=O)(=O)Cc2c(C(F)(F)F)nn(C)c2OC(F)F)c1OC(F)F,Cn1nc(C(F)(F)F)c(CS(=O)(=O)C2=NOC(C)(C)C2)c1OC(F)F,-1,4.97
Cc1c(C(=O)c2cnn(C)c2O)ccc(S(C)(=O)=O)c1C1=NOCC1,Cc1c(C(=O)c2cnn(C)c2O)ccc(S(C)(=O)=O)c1C1=NOCC1,-1,0.07
Cn1ncc(C(=O)c2ccc(S(C)(=O)=O)c(C3=NOCC3)c2C2=NOCC2)c1O,Cc1c(C(=O)c2cnn(C)c2O)ccc(S(C)(=O)=O)c1C1=NOCC1,-1,4.0
COc1c(C(=O)c2cnn(C)c2O)ccc(S(C)(=O)=O)c1C1=NOCC1,Cc1c(C(=O)c2cnn(C)c2O)ccc(S(C)(=O)=O)c1C1=NOCC1,-1,5.03
CCS(=O)(=O)c1ccc(C(=O)c2cnn(C)c2O)c(C)c1C1=NOCC1,Cc1c(C(=O)c2cnn(C)c2O)ccc(S(C)(=O)=O)c1C1=NOCC1,-1,5.15
CCS(=O)(=O)n1ncc(C(=O)c2ccc(S(C)(=O)=O)c(C3=NOCC3)c2C)c1O,Cc1c(C(=O)c2cnn(C)c2O)ccc(S(C)(=O)=O)c1C1=NOCC1,-1,5.67
CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,-1,0.49
C[C@@H](Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,-1,2.13
CC(Oc1ccc(Oc2ccc(Cl)cn2)cc1)C(=O)N1CCCO1,CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,-1,2.36
CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,-1,3.49
C[C@H](Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,-1,3.84
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,-1,0.03
COc1cc(C)nc(N=C(O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,-1,4.75
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(-c3cnn(C)n3)cnn2C)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,-1,5.63
CCc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,-1,5.85
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(-c3nnnn3C)cnn2C)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,-1,6.47
Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,0.532258064516129,0.24
COc1ccccc1-c1cc(-c2ccccc2)n(C)[n+]1C,Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,0.39705882352941174,3.02
CCn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,0.532258064516129,3.03
COc1ccccc1-c1cc(-c2ccccc2)[n+](C)n1C,Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,0.45,4.17
Cc1ccccc1-c1cc(-c2ccccc2)n(C)[n+]1C,Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,0.417910447761194,4.59
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)c(Cl)nn2C)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)c(Cl)nn2C)n1,-1,0.46
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)cnn2C)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)c(Cl)nn2C)n1,-1,1.79
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)c(C)nn2C)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)c(Cl)nn2C)n1,-1,3.59
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2nn(C)c(Cl)c2C(=O)O)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)c(Cl)nn2C)n1,-1,3.65
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)c(Br)nn2C)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)c(Cl)nn2C)n1,-1,4.16
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C3=NOCC(C)O3)c(Cl)nn2C)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C3=NOCC(C)O3)c(Cl)nn2C)n1,-1,0.08
CCc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C3=NOCC(C)O3)c(Cl)nn2C)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C3=NOCC(C)O3)c(Cl)nn2C)n1,-1,4.47
COc1cc(C)nc(N=C(O)NS(=O)(=O)c2c(C3=NOCC(C)O3)c(Cl)nn2C)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C3=NOCC(C)O3)c(Cl)nn2C)n1,-1,4.81
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C3=NOCC(C)O3)c(Br)nn2C)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C3=NOCC(C)O3)c(Cl)nn2C)n1,-1,5.06
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2nn(C)cc2C(=O)O)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)cnn2C)n1,-1,3.36
CCOc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)cnn2C)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)cnn2C)n1,-1,4.54
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)c[nH]c2C)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)cnn2C)n1,-1,4.77
COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)csc2C)n1,COc1cc(OC)nc(N=C(O)NS(=O)(=O)c2c(C(=O)O)cnn2C)n1,-1,4.78
CCc1cc(C)cc(CC)c1-c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2,CCc1cc(C)cc(CC)c1-c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2,-1,0.23
CCc1cc(C)cc(CC)c1-c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCSCC2,CCc1cc(C)cc(CC)c1-c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2,-1,3.04
Cc1cc(C)c(-c2c(OC(=O)C(C)(C)C)n3n(c2=O)CCOCC3)c(C)c1,CCc1cc(C)cc(CC)c1-c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2,-1,3.67
CCOc1c(-c2c(CC)cc(C)cc2CC)c(=O)n2n1CCOCC2,CCc1cc(C)cc(CC)c1-c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2,-1,4.21
CCc1cc(C)cc(C)c1-c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2,CCc1cc(C)cc(CC)c1-c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2,-1,4.22
Cc1cccc(C2CC2)c1Oc1nnc(Cl)cc1OC(=O)N1CCOCC1,Cc1cccc(C2CC2)c1Oc1nnc(Cl)cc1OC(=O)N1CCOCC1,-1,0.11
Cc1cccc(C2CC2)c1Oc1nnc(Cl)cc1OC(=O)N1CCCCC1,Cc1cccc(C2CC2)c1Oc1nnc(Cl)cc1OC(=O)N1CCOCC1,-1,3.44
COc1cccc(C2CC2)c1Oc1nnc(Cl)cc1OC(=O)N1CCOCC1,Cc1cccc(C2CC2)c1Oc1nnc(Cl)cc1OC(=O)N1CCOCC1,-1,4.67
Cc1cccc(C2CC2)c1Oc1nnc(Cl)cc1OC(=O)N1CCOC(C)C1,Cc1cccc(C2CC2)c1Oc1nnc(Cl)cc1OC(=O)N1CCOCC1,-1,4.72
Cc1cccc(C2CC2)c1Oc1nnc(Cl)cc1OC(=O)N1CCO[C@@H](C)C1,Cc1cccc(C2CC2)c1Oc1nnc(Cl)cc1OC(=O)N1CCOCC1,-1,4.88
O=C(O)CC1(O)CC(O)=NN=C1O,O=C(O)CC1(O)CC(O)=NN=C1O,0.6666666666666666,0.01
COC(=O)CC1(O)CC(O)=NN=C1O,O=C(O)CC1(O)CC(O)=NN=C1O,-1,7.31
NC1=NN=C(O)C(O)(CC(=O)O)C1,O=C(O)CC1(O)CC(O)=NN=C1O,-1,7.71
CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,-1,0.64
CSC(=O)c1c(C(F)(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,-1,2.06
COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,-1,3.39
COC(=O)c1c(C(F)(F)F)nc(C(F)F)c(C(=O)SC)c1CC(C)C,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,-1,4.72
CCCCc1c(C(=O)SC)c(C(F)(F)F)nc(C(F)(F)F)c1C(=O)SC,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,0.5,4.99
COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,0.47368421052631576,0.56
COC(=O)c1c(C(F)(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,0.4745762711864407,1.59
COC(=O)c1c(C(F)(F)F)nc(C(F)F)c(C2=NCCS2)c1CC(C)C,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,0.4482758620689655,3.55
COC(=O)c1c(C(F)F)nc(C(F)F)c(C2=NCCS2)c1CC(C)C,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,-1,3.59
CC(C)Cc1c(C(=O)OC(C)C)nc(C(F)(F)F)c(C2=NCCS2)c1C(F)F,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,-1,4.1
Cc1cc[n+]2c(c1)-c1cccc[n+]1CC2,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,-1,0.81
c1cc[n+]2c(c1)-c1cccc[n+]1CC2,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,-1,1.22
CCCCC[n+]1ccc2c(c1)-c1cccc[n+]1CC2,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,-1,4.03
CCc1cc[n+]2c(c1)-c1cccc[n+]1CC2,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,-1,4.17
CCCCCCCC[n+]1ccc2c(c1)-c1cccc[n+]1CC2,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,-1,4.4
CC1COCC(C)N1C(=O)C[n+]1ccc(-c2cc[n+](CC(=O)N3C(C)COCC3C)cc2)cc1,CC1COCC(C)N1C(=O)C[n+]1ccc(-c2cc[n+](CC(=O)N3C(C)COCC3C)cc2)cc1,-1,0.71
CC1COCCN1C(=O)C[n+]1ccc(-c2cc[n+](CC(=O)N3C(C)COCC3C)cc2)cc1,CC1COCC(C)N1C(=O)C[n+]1ccc(-c2cc[n+](CC(=O)N3C(C)COCC3C)cc2)cc1,-1,1.76
CC1COCC(C)N1C(=O)C[n+]1ccc(-c2cc[n+](CC(=O)N3[C@@H](C)COC[C@@H]3C)cc2)cc1,CC1COCC(C)N1C(=O)C[n+]1ccc(-c2cc[n+](CC(=O)N3C(C)COCC3C)cc2)cc1,-1,3.19
CC1COCC(C)N1C(=O)C[n+]1ccc(-c2cc[n+](CC(=O)N3C(C)COC[C@@H]3C)cc2)cc1,CC1COCC(C)N1C(=O)C[n+]1ccc(-c2cc[n+](CC(=O)N3C(C)COCC3C)cc2)cc1,-1,3.19
Cc1cncc(C)c1C(=O)C[n+]1ccc(-c2cc[n+](CC(=O)N3C(C)COCC3C)cc2)cc1,CC1COCC(C)N1C(=O)C[n+]1ccc(-c2cc[n+](CC(=O)N3C(C)COCC3C)cc2)cc1,-1,3.67
CC(C)SC(=O)N1CCCCCC1,CC(C)SC(=O)N1CCCCCC1,-1,0.29
CC(C)S(=O)(=O)N1CCCCCC1,CC(C)SC(=O)N1CCCCCC1,-1,3.1
CCSC(=O)N1CCCCCC1,CC(C)SC(=O)N1CCCCCC1,-1,3.38
CCC(C)SC(=O)N1CCCCCC1,CC(C)SC(=O)N1CCCCCC1,-1,3.46
CC(C)CSC(=O)N1CCCCCC1,CC(C)SC(=O)N1CCCCCC1,-1,3.62
COC(=S)SSC(=S)OC,COC(=S)SSC(=S)OC,-1,0.78
COC(=S)OSC(=S)OC,COC(=S)SSC(=S)OC,-1,1.71
COC(=S)SSSC(=S)OC,COC(=S)SSC(=S)OC,-1,2.22
COC(=S)SC(=S)OC,COC(=S)SSC(=S)OC,-1,2.4
COC(=O)SSC(=S)OC,COC(=S)SSC(=S)OC,-1,4.0
CCN=c1nc(Cl)[nH]c(=NC(C)CC)[nH]1,CCN=c1nc(Cl)[nH]c(=NC(C)CC)[nH]1,-1,0.65
CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,CCN=c1nc(Cl)[nH]c(=NC(C)CC)[nH]1,-1,1.23
CCN=c1nc(Cl)[nH]c(=NC(CC)CC)[nH]1,CCN=c1nc(Cl)[nH]c(=NC(C)CC)[nH]1,-1,3.61
CCC(C)N=c1[nH]c(Cl)nc(=NC)[nH]1,CCN=c1nc(Cl)[nH]c(=NC(C)CC)[nH]1,-1,4.13
CCCC(C)N=c1[nH]c(Cl)nc(=NCC)[nH]1,CCN=c1nc(Cl)[nH]c(=NC(C)CC)[nH]1,-1,4.14
Cc1ccc2c(c1)[C@H](N=c1[nH]c(C(C)F)nc(=N)[nH]1)[C@@H](C)C2,Cc1ccc2c(c1)[C@H](N=c1[nH]c(C(C)F)nc(=N)[nH]1)[C@@H](C)C2,-1,0.48
COc1ccc2c(c1)[C@H](N=c1[nH]c(C(C)F)nc(=N)[nH]1)[C@@H](C)C2,Cc1ccc2c(c1)[C@H](N=c1[nH]c(C(C)F)nc(=N)[nH]1)[C@@H](C)C2,-1,2.82
CC(F)c1nc(=N)[nH]c(=N[C@H]2c3cc(Cl)ccc3C[C@@H]2C)[nH]1,Cc1ccc2c(c1)[C@H](N=c1[nH]c(C(C)F)nc(=N)[nH]1)[C@@H](C)C2,-1,3.65
Cc1ccc2c(c1)C(N=c1[nH]c(C(C)F)nc(=N)[nH]1)C(C)C2,Cc1ccc2c(c1)[C@H](N=c1[nH]c(C(C)F)nc(=N)[nH]1)[C@@H](C)C2,-1,3.8
CC(F)c1nc(=N)[nH]c(=N[C@H]2c3ccccc3C[C@@H]2C)[nH]1,Cc1ccc2c(c1)[C@H](N=c1[nH]c(C(C)F)nc(=N)[nH]1)[C@@H](C)C2,0.532258064516129,4.25
