SMILES,Input_SMILES,Tanimoto,NLL
CC(=O)N1CCC(C(=O)N[C@@H]2C(=O)N3[C@H]2SC(C)(C)[C@H]3C(=O)O)CC1,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,1,5.91
COc1ccc(C(=O)N[C@@H]2C(=O)N3[C@H]2SC(C)(C)[C@H]3C(=O)O)cc1,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,0.716216216,6.15
Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,0.753424658,0.15
O=C(/C=C/c1ccc(CNCCc2c[nH]c3ccccc23)cc1)NO,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,1,2.61
O=C(/C=C/c1ccc(CN(CCc2c[nH]c3ccccc23)CC(F)(F)F)cc1)NO,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,1,3.96
Cc1[nH]c2ccccc2c1CCN(Cc1ccc(/C=C/C(=O)NO)cc1)C(C)C,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,0.72,5.12
CC(C)(C)c1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,1,5.12
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,1,0.01
Cc1ncn(C)c1CN1CCc2c(c3ccccc3n2C)C1=O,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,1,6.07
Cc1ncnn1CN1CCc2c(c3ccccc3n2C)C1=O,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,0.590909091,7.56
CC(=O)Nc1ncn(CN2CCc3c(c4ccccc4n3C)C2=O)c1C,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,0.590909091,8.03
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0.581395349,0.9
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccc(O)cc1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0.530612245,2.55
CC(=O)Oc1ccc([C@@H](N)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(C)CS[C@H]23)cc1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,1,3.36
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,1,3.83
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(Cl)cc3)[C@H]2SC1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,0.714285714,4.39
CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,1,0.09
CCC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,0.5,3.58
CC1=C(C)C(=O)C(C(CCCCC(=O)O)c2ccccc2)=C(C)C1=O,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,1,4.3
CCOC(=O)CCCCCC(C1=C(C)C(=O)C(C)=C1C)c1ccccc1,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,0.761904762,5.4
COC(=O)CCCCCC(C1=C(C)C(=O)C(C)=C1C)c1ccccc1,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,0.634146341,5.59
CC1=NN(c2ccccc2)C(=O)C1,CC1=NN(c2ccccc2)C(=O)C1,1,0.05
COc1cccc(N2N=C(C)CC2=O)c1,CC1=NN(c2ccccc2)C(=O)C1,0.634146341,4.63
COc1ccc(N2N=C(C)CC2=O)cc1,CC1=NN(c2ccccc2)C(=O)C1,1,4.83
CC1=NN(c2ccc(C)cc2)C(=O)C1,CC1=NN(c2ccccc2)C(=O)C1,0.696969697,4.84
CC1=NN(c2ccc(Cl)cc2)C(=O)C1,CC1=NN(c2ccccc2)C(=O)C1,1,4.87
CC12CC3CC(C)(C1)CC(N)(C3)C2,CC12CC3CC(C)(C1)CC(N)(C3)C2,0.682926829,0.08
CC12CC3CC(C1)CC(N)(C3)C2,CC12CC3CC(C)(C1)CC(N)(C3)C2,0.685714286,5.17
CCC12CC3CC(C)(CC(N)(C3)C1)C2,CC12CC3CC(C)(C1)CC(N)(C3)C2,1,5.27
Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,0.705882353,0
Cc1ccc(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)c(C)c1-c1ccc(OC(F)(F)F)cc1,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,1,7.5
COc1ccc(-c2c(OC(C)C)ccc(C(=O)Nc3ccc(N4C[C@@H](C)O[C@@H](C)C4)nc3)c2C)cc1,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,1,7.61
Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(Cl)cc1,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,0.75,8
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,1,0.04
Oc1ccc(-c2cc3cc(O)ccc3n2Cc2ccc(OCCN3CCCCCC3)cc2)cc1,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,0.391304348,3.52
COc1ccc2c(C)c(-c3ccc(O)cc3)n(Cc3ccc(OCCN4CCCCCC4)cc3)c2c1,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,1,4.91
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,1,7.08
CCc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,0.3,7.94
Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,1,0.01
Cc1nc(Cl)c(-c2noc(-c3cc(O)c(O)c([N+](=O)[O-])c3)n2)c(C)c1Cl,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,0.391304348,4.7
Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c(Br)c2)n1,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,1,7.05
Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c(N(C)C)c2)n1,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,1,8.14
Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(N)c(O)c(O)c2)n1,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,0.3,8.59
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,1,0.15
COc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,0.772727273,3.29
Cc1c(F)c(N2CCNCC2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,0.680851064,3.37
Cc1c(F)c(N2CCN[C@@H](C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,0.714285714,3.86
Cc1cc(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,0.819277108,4.27
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1,0.06
Cc1[nH]c(=O)n(-c2ccccc2)c1N(C)C,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1,4.41
CCc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,0.716981132,4.67
Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,0.64,0.02
CCc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,1,5.24
Cc1[nH]n(-c2ccccc2)c(=O)c1N(C)CS(=O)(=O)O,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,1,5.42
COc1ccccc1-n1c(C)c(N(C)CS(=O)(=O)O)c(=O)n1C,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,0.6,6.5
Cc1c(O)c(=O)ccn1C,Cc1c(O)c(=O)ccn1C,0.764705882,0
COc1c(O)c(=O)ccn1C,Cc1c(O)c(=O)ccn1C,1,7.04
CCc1c(O)c(=O)ccn1C,Cc1c(O)c(=O)ccn1C,1,7.95
O=c1ccn(CCO)c(O)c1O,Cc1c(O)c(=O)ccn1C,1,8.3
Cc1c(OCC(F)(F)F)ccnc1C([O-])c1nc2ccccc2[nH]1,Cc1c(OCC(F)(F)F)ccnc1C([O-])c1nc2ccccc2[nH]1,1,0.02
Cc1c(OCC(F)(F)F)ccnc1C([O-])c1nc2ccccc2o1,Cc1c(OCC(F)(F)F)ccnc1C([O-])c1nc2ccccc2[nH]1,1,5.22
COc1c(C([O-])(F)F)ccnc1C([O-])c1nc2ccccc2[nH]1,Cc1c(OCC(F)(F)F)ccnc1C([O-])c1nc2ccccc2[nH]1,1,5.94
Cc1cc(=O)n(-c2ccccc2)n1C,Cc1cc(=O)n(-c2ccccc2)n1C,0.745098039,0
Cc1cc(=O)n(-c2ccc(Cl)cc2)n1C,Cc1cc(=O)n(-c2ccccc2)n1C,1,7.81
Cc1cc(=O)n(-c2ccc(Br)cc2)n1C,Cc1cc(=O)n(-c2ccccc2)n1C,1,8.54
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,1,0.01
Cc1cc(C)cc(OC[C@@H]2CNC(=O)O2)c1,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,-1,5.75
Cc1cc(C)cc(OC[C@H]2CNC(=O)O2)c1,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,0.697674419,6.35
Cc1cc(Cl)cc(OCC2CNC(=O)O2)c1,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,1,6.38
Cc1cc(C)cc(SCC2CNC(=O)O2)c1,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,0.863157895,7.25
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0.867346939,0.14
COc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,1,2.84
CCc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0.833333333,3.89
Nc1ccc(S(=O)(=O)Nc2nc(Cl)cc(C(F)(F)F)n2)cc1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,1,3.98
CC(=O)Nc1ccc(S(=O)(=O)Nc2nc(C)cc(C)n2)cc1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0.819444444,4.47
Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,0.838235294,0.02
CN1C(C(=O)Nc2cc(C(C)(C)C)on2)=C(O)c2ccccc2S1(=O)=O,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,0.819444444,4.96
COc1ccc2c(c1)S(=O)(=O)N(C)C(C(=O)Nc1cc(C)on1)=C2O,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,0.697368421,5.81
COC1=C(C(=O)Nc2cc(C)on2)N(C)S(=O)(=O)c2ccccc21,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,1,6.38
COc1ccc2c(c1)C(O)=C(C(=O)Nc1cc(C)on1)N(C)S2(=O)=O,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,-1,6.58
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,-1,0.01
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1N1CCNCC1,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,0.876712329,6.15
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1[C@H]1[CH]CNCC1,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,-1,7.79
Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,1,0.01
COc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,0.663043478,7.68
Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1Cl,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,0.734939759,8.67
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0.733333333,0.04
Nc1ccc(S(=O)(=O)Nc2cc(Cl)on2)cc1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0.578947368,3.77
Nc1ccc(S(=O)(=O)Nc2cc(Br)on2)cc1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,-1,5.18
Nc1ccc(S(=O)(=O)Nc2cc(C(F)(F)F)on2)cc1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,-1,5.64
COc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,-1,5.77
Cc1cc(O)cc(C)c1Cl,Cc1cc(O)cc(C)c1Cl,-1,0
Cc1cc(O)cc(C)c1F,Cc1cc(O)cc(C)c1Cl,0.567164179,7.18
Cc1cc(O)cc(C)c1I,Cc1cc(O)cc(C)c1Cl,1,7.62
O=C(O)c1cc(O)cc(C(F)(F)F)c1Cl,Cc1cc(O)cc(C)c1Cl,0.80952381,8.03
CSc1cc(O)cc(C)c1Cl,Cc1cc(O)cc(C)c1Cl,0.666666667,8.32
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,0.698412698,0.01
CC1(C)CCCC(OC(=O)C(O)c2ccccc2)C1,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,0.705882353,6.4
Cc1cc(OC(=O)C(O)c2ccccc2)cc(C)n1,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,1,6.61
O=C(OC1CCCCC1)C(O)c1ccccc1,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,1,7.39
O=C(OC1CC(C(F)(F)F)CC(C(F)(F)F)C1)C(O)c1ccccc1,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,-1,8.28
Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,0.615384615,0.03
Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Cc2ccc3c(c2)OCO3)c1Cl,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,1,5
CC(=O)c1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,1,5.5
Cc1cc(CC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)cc2c1OCO2,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,-1,5.73
COc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,0.595959596,6.32
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,0.5,0.05
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)CO)c2cc1C,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,0.443181818,4.12
COc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,1,4.18
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@@H](O)CO)c2cc1C,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,0.741176471,5.2
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,0.523809524,5.67
Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,0.725274725,0
COc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,0.804597701,6.01
Cc1cn2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cc2n1,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,1,7.4
Cc1nc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,0.684210526,8.18
Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)c(C)n2n1,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,-1,8.91
Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,0.636363636,0.06
O=C(O)/C=C/c1cccc(/C(=C\CN2CCCC2)c2ccc(C(F)(F)F)cc2)n1,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,0.581395349,3.91
O=C(O)/C=C/c1cccc(/C(=C/CN2CCCC2)c2ccc(C(F)(F)F)cc2)n1,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,1,4.27
O=C(O)/C=C/c1cccc(/C(=C\CN2CCCC2)c2ccc(Cl)cc2)n1,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,1,5.21
COc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,0.837837838,5.21
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,0.756097561,0.02
Clc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,0.772727273,5.03
Fc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,1,5.05
C(\CN1CCCC1)=C(\c1ccccc1)c1ccccn1,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,1,5.72
C(=C(/CN1CCCC1)c1ccccn1)\c1ccccc1,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,1,6.48
Cc1ccc(=O)n(-c2ccccc2)c1,Cc1ccc(=O)n(-c2ccccc2)c1,1,0.02
O=c1ccc(C(F)(F)F)cn1-c1ccccc1,Cc1ccc(=O)n(-c2ccccc2)c1,0.837837838,4.36
COc1ccc(-n2cc(C)ccc2=O)cc1,Cc1ccc(=O)n(-c2ccccc2)c1,1,6.26
COc1ccccc1-n1cc(C)ccc1=O,Cc1ccc(=O)n(-c2ccccc2)c1,0.835443038,8.27
Cc1ccc(-n2cc(C)ccc2=O)cc1,Cc1ccc(=O)n(-c2ccccc2)c1,0.957746479,9.57
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0.702380952,0.07
O=C(c1ccc(C(F)(F)F)cc1)c1cc(O)c(O)c([N+](=O)[O-])c1,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0.728395062,3.75
O=C(c1ccccc1)c1cc(O)c(O)c([N+](=O)[O-])c1,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,1,3.78
COc1cc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)ccc1C,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0.58,5.01
O=C(c1ccc(Cl)cc1)c1cc(O)c(O)c([N+](=O)[O-])c1,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0.549019608,5.61
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,0.583333333,0
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1/C=C/c1cnc2cccnn12,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,0.583333333,6.55
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2ncccn12,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,1,6.85
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cnccn12,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,-1,8.35
Cc1ccc2ncc(C#Cc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)n2n1,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,0.52173913,9
Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,0.666666667,0
NC[C@@H](C(=O)Nc1ccc2cnccc2c1)c1ccc(COC(=O)c2ccc(F)cc2C(=O)O)cc1,Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,1,8.37
