SMILES,Input_SMILES,Tanimoto,NLL
Cc1cnc(N2CCN(CCCCN3C(=O)CC(C)(C)CC3=O)CC2)nc1,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,1.0,6.51
COc1ccnc(N2CCN(CCCCN3C(=O)CC(C)(C)CC3=O)CC2)n1,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,1.0,7.09
CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1(C)C,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,0.8142857142857143,7.12
Cc1nc(N2CCN(CCCCN3C(=O)CC(C)(C)CC3=O)CC2)ncc1F,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,1.0,7.64
CC1(C)CCC2CN(CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Cl)c3)C1)C2,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.7027027027027027,2.99
CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,1.0,0.15
COC(=O)CN1C(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C(=O)C1(C)C,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,1.0,4.11
COC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,1.0,4.33
COCCN1C(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C(=O)C1(C)C,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,1.0,4.48
COC(=O)N1C(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C(=O)C1(C)C,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,0.6170212765957447,4.56
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,0.6170212765957447,0.14
CC1(C)O[C@H]2[C@H]3OC(C)(C)O[C@]3(COS(N)(=O)=O)OC[C@H]2O1,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,0.6170212765957447,2.65
CC1(C)O[C@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,0.6170212765957447,4.69
CC1(C)O[C@@H]2[C@@H](CO[C@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,1.0,5.03
CN(C)S(=O)(=O)OC[C@@]12OC[C@H]3OC(C)(C)O[C@H]3[C@@H]1OC(C)(C)O2,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,1.0,5.03
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,1.0,0.07
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@@H]1C(=O)O,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,0.55,3.87
CC(C)=CC1(C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@H]3C(=O)O)CCCCC1,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,0.7027027027027027,5.53
CC(C)=CCC1(C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@H]3C(=O)O)CCCCC1,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,1.0,5.82
Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,0.7619047619047619,0.75
O=C(/C=C/c1ccc(CNCCc2c[nH]c3ccccc23)cc1)NO,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,0.6341463414634146,0.88
O=C(/C=C/c1ccc(CNCCc2c(C(=O)O)[nH]c3ccccc23)cc1)NO,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,0.5681818181818182,3.33
CC(C)(C)c1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,0.7111111111111111,4.88
Cc1[nH]c2ccccc2c1CCN(Cc1ccc(/C=C/C(=O)NO)cc1)C(C)C,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,1.0,5.15
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,0.6857142857142857,0.01
Cc1ncn(C)c1CN1CCc2c(c3ccccc3n2C)C1=O,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,0.6857142857142857,5.86
Cc1[nH]cnc1CN1CCc2c(c3cc(Cl)ccc3n2C)C1=O,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,0.6388888888888888,8.61
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,1.0,0.06
CC1=C(C(=O)O)N2C(=O)C(NC(=O)[C@H](N)c3ccc(O)cc3)C2SC1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,1.0,5.13
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SCC1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,1.0,5.36
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@@H]2SC1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,1.0,5.58
CC(=O)OC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0.75,5.71
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,0.5636363636363636,0.13
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SCC1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,1.0,4.41
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1Cl,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,1.0,4.45
CC1=C(C(=O)O)N2C(=O)C(NC(=O)[C@H](N)c3ccccc3)C2SC1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,1.0,4.49
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2OC1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,0.5,4.53
CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,0.5,0.15
CC1=C(C)C(=O)C(C(CCCCCCC(=O)O)c2ccccc2)=C(C)C1=O,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,1.0,2.45
CC1=C(C)C(=O)C(C(CCCCC(=O)O)c2ccccc2)=C(C)C1=O,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,1.0,4.08
COC(=O)CCCCCC(C1=C(C)C(=O)C(C)=C1C)c1ccccc1,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,1.0,5.01
COC(=O)CCCCCCC(C1=C(C)C(=O)C(C)=C1C)c1ccccc1,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,0.5,5.28
CC1=NN(c2ccccc2)C(=O)C1,CC1=NN(c2ccccc2)C(=O)C1,0.5,0.02
COc1ccccc1N1N=C(C)CC1=O,CC1=NN(c2ccccc2)C(=O)C1,1.0,4.99
CS1=NN(c2ccccc2)C(=O)C1,CC1=NN(c2ccccc2)C(=O)C1,1.0,5.5
COc1cccc(N2N=C(C)CC2=O)c1,CC1=NN(c2ccccc2)C(=O)C1,1.0,6.66
CC1=NN(c2ccc(Cl)cc2)C(=O)C1,CC1=NN(c2ccccc2)C(=O)C1,0.8795180722891566,6.94
CC12CC3CC(C)(C1)CC(N)(C3)C2,CC12CC3CC(C)(C1)CC(N)(C3)C2,0.7906976744186046,0.2
CN(C)C12CC3CC(C)(CC(C)(C3)C1)C2,CC12CC3CC(C)(C1)CC(N)(C3)C2,1.0,3.16
CCC12CC3CC(C)(CC(N)(C3)C1)C2,CC12CC3CC(C)(C1)CC(N)(C3)C2,0.8,3.75
CC12CC3CC(C)(C1)CC(NS(C)(=O)=O)(C3)C2,CC12CC3CC(C)(C1)CC(N)(C3)C2,1.0,4.69
CC12CC3CC(C)(C1)CC(NC=N)(C3)C2,CC12CC3CC(C)(C1)CC(N)(C3)C2,1.0,5.95
Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,0.49122807017543857,0.39
Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(Cl)cc1,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,1.0,1.48
Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(C(F)(F)F)cc1,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,1.0,3.32
Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(F)cc1,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,1.0,4.5
Cc1c(C(=O)Nc2ccc(N3CC(C)O[C@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,0.6,4.84
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,0.7647058823529411,0.28
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,1.0,1.55
Oc1ccc(-c2cc3cc(O)ccc3n2Cc2ccc(OCCN3CCCCCC3)cc2)cc1,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,1.0,4.12
Oc1ccc(-c2c(CF)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCCCC3)cc2)cc1,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,0.7450980392156863,5.08
COc1ccc2c(C)c(-c3ccc(O)cc3)n(Cc3ccc(OCCN4CCCCCC4)cc3)c2c1,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,0.30303030303030304,5.33
Cc1nc(Cl)c(-c2noc(-c3cc(O)c(O)c([N+](=O)[O-])c3)n2)c(C)c1Cl,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,1.0,0.96
Cc1c(Cl)c(C)[n+]([O-])c([O-])c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,1.0,1.47
Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,1.0,1.52
Cc1nc(-c2noc(-c3cc(O)c(O)c([N+](=O)[O-])c3)n2)c(Cl)c(C)c1Cl,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,1.0,3.61
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,1.0,0.6
Cc1c(F)c(N2CCNCC2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,1.0,1.05
Cc1c(F)c(N2CCN[C@@H](C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,0.8631578947368421,3.69
COc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,1.0,3.85
Cc1c(F)c(N2CCN(C)CC2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,1.0,4.67
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,0.7676767676767676,0.03
CCc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,0.7731958762886598,5.49
CNc1c(C)n(C)n(-c2ccccc2)c1=O,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,0.8194444444444444,6.67
Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,0.6973684210526315,0.01
CCc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,0.8382352941176471,6.96
COc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,0.7083333333333334,7.85
Cc1c(O)c(=O)ccn1C,Cc1c(O)c(=O)ccn1C,0.7631578947368421,0.0
CCc1c(O)c(=O)ccn1C,Cc1c(O)c(=O)ccn1C,0.8266666666666667,7.31
COc1c(O)c(=O)ccn1C,Cc1c(O)c(=O)ccn1C,-1,8.62
Cc1c(OCC(F)(F)F)ccnc1C(c1nc2ccccc2[nH]1)[N+](=O)[O-],Cc1c(OCC(F)(F)F)ccnc1C([O-])c1nc2ccccc2[nH]1,1.0,0.9
Cc1c(OCC(F)(F)F)ccnc1C([O-])c1nc2ccccc2[nH]1,Cc1c(OCC(F)(F)F)ccnc1C([O-])c1nc2ccccc2[nH]1,-1,0.92
Cc1c(OCC(F)(F)F)ccnc1C(c1nc2ccccc2o1)[N+](=O)[O-],Cc1c(OCC(F)(F)F)ccnc1C([O-])c1nc2ccccc2[nH]1,0.7088607594936709,2.91
Cc1c(OCC(F)(F)F)ccnc1C([O-])c1nc2ccccc2o1,Cc1c(OCC(F)(F)F)ccnc1C([O-])c1nc2ccccc2[nH]1,1.0,3.62
Cc1cc(=O)n(-c2ccccc2)n1C,Cc1cc(=O)n(-c2ccccc2)n1C,0.7647058823529411,0.0
CCc1cc(=O)n(-c2ccccc2)n1C,Cc1cc(=O)n(-c2ccccc2)n1C,0.7386363636363636,9.19
C#Cc1cccc(-n2c(C)cc(=O)n2C)c1,Cc1cc(=O)n(-c2ccccc2)n1C,0.7471264367816092,9.23
C#Cc1cc(=O)n(-c2ccccc2)n1C,Cc1cc(=O)n(-c2ccccc2)n1C,0.6888888888888889,9.51
Cc1cc(=O)n(-c2ccc(Cl)cc2)n1C,Cc1cc(=O)n(-c2ccccc2)n1C,-1,10.03
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,-1,0.03
Cc1cc(C)cc(OC[C@@H]2CNC(=O)O2)c1,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,-1,3.82
Cc1cc(C)cc(OC[C@H]2CNC(=O)O2)c1,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,0.5128205128205128,5.07
COc1cc(C)cc(OCC2CNC(=O)O2)c1,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,-1,6.58
Cc1cc(Cl)cc(OCC2CNC(=O)O2)c1,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,1.0,7.62
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0.6075949367088608,0.04
COc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0.8,4.23
Nc1ccc(S(=O)(=O)Nc2nc(C(F)(F)F)cc(C(F)(F)F)n2)cc1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0.6233766233766234,4.89
CCc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0.631578947368421,5.37
COc1nc(NS(=O)(=O)c2ccc(N)cc2)nc(C)c1C,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,1.0,6.12
Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,1.0,0.0
COC1=C(C(=O)Nc2cc(C)on2)N(C)S(=O)(=O)c2ccccc21,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,1.0,7.14
CC(C)c1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,1.0,8.81
CC1=C(C(=O)Nc2cc(C)on2)N(C)S(=O)(=O)c2ccccc21,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,0.782608695652174,8.98
Cc1cc(NC(=O)C2=C(O)c3cc(Cl)ccc3S(=O)(=O)N2C)no1,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,1.0,9.46
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,1.0,0.39
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCN(C)CC1,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,0.7142857142857143,1.74
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCN(CCO)CC1,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,0.6875,3.12
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCCNC1,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,-1,3.36
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCN(C(=O)C(C)C)CC1,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,1.0,4.94
Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,0.7411764705882353,0.0
Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1C,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,0.8023255813953488,6.45
COc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,0.8045977011494253,8.77
Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1Cl,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,0.7252747252747253,9.64
CC1(C)COC(Nc2ccc3ncnc(Nc4ccc(Oc5ccn6ncnc6c5)cc4)c3c2)=N1,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,1.0,9.93
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0.6842105263157895,0.01
Cc1cc(NS(=O)(=O)c2ccc(CN)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,1.0,7.24
CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,-1,7.36
COc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0.7534246575342466,7.46
Cc1cc(O)cc(C)c1Cl,Cc1cc(O)cc(C)c1Cl,1.0,0.02
CCc1cc(O)cc(C)c1Cl,Cc1cc(O)cc(C)c1Cl,1.0,3.85
Cc1cc(O)cc(C)c1C,Cc1cc(O)cc(C)c1Cl,0.8533333333333334,7.51
COC(=O)c1c(C)c(O)cc(C)c1Cl,Cc1cc(O)cc(C)c1Cl,1.0,8.57
CCc1cc(O)cc(C)c1C,Cc1cc(O)cc(C)c1Cl,0.7777777777777778,8.72
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,1.0,0.03
CC1CC(OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)C1,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,0.8493150684931506,4.89
CC1(C)CC(OC(=O)C(O)c2ccccc2)CC(C(C)(C)C)C1,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,0.7402597402597403,5.36
CC1CC(OC(=O)[C@H](O)c2ccccc2)CC(C)(C)C1,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,1.0,5.67
CC1CC(OC(=O)C(C)(O)c2ccccc2)CC(C)(C)C1,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,0.7368421052631579,6.24
Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,1.0,0.02
Cc1cc2c(cc1NC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,0.9594594594594594,5.4
Cc1cc(CC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)cc2c1OCO2,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,0.9577464788732394,6.82
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)CO)c2cc1C,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,0.7283950617283951,2.61
Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,0.7023809523809523,0.0
COCc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,1.0,7.33
Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCCC3C#N)cn2n1,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,0.58,7.84
Cc1nc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,0.574468085106383,8.35
