SMILES,Input_SMILES,Tanimoto,NLL
C=CC(=O)N(CCC)c1ccccc1C,C/C=C/C(=O)N(CC)c1ccccc1C,1.0,4.26
COc1ccccc1N(CC=C(C)C)C(=O)/C=C/CCl,C/C=C/C(=O)N(CC)c1ccccc1C,1.0,4.36
O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,1.0,0.02
O=C(Oc1ccccc1)n1c(C(F)(F)Cl)nc2cc(Cl)c(Cl)cc21,O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,1.0,5.2
O=C(Oc1ccccc1)n1c(C(F)(F)Br)nc2cc(Cl)c(Cl)cc21,O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,1.0,5.97
O=C(Nc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,1.0,6.0
O=C(Cc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,1.0,6.19
Cn1c(O)c(C(=O)Nc2ccc(Cl)c(Cl)c2)c(=O)n(C)c1=O,Cn1c(O)c(C(=O)Nc2ccc(Cl)c(Cl)c2)c(=O)n(C)c1=O,1.0,0.18
Cc1ccc(NC(=O)c2c(O)n(C)c(=O)n(C)c2=O)cc1,Cn1c(O)c(C(=O)Nc2ccc(Cl)c(Cl)c2)c(=O)n(C)c1=O,1.0,3.19
COc1ccc(NC(=O)c2c(O)n(C)c(=O)n(C)c2=O)cc1,Cn1c(O)c(C(=O)Nc2ccc(Cl)c(Cl)c2)c(=O)n(C)c1=O,0.8148148148148148,3.87
CSc1ccc(NC(=O)c2c(O)n(C)c(=O)n(C)c2=O)cc1,Cn1c(O)c(C(=O)Nc2ccc(Cl)c(Cl)c2)c(=O)n(C)c1=O,1.0,3.93
Cn1c(O)c(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)c(=O)n(C)c1=O,Cn1c(O)c(C(=O)Nc2ccc(Cl)c(Cl)c2)c(=O)n(C)c1=O,1.0,4.33
CCc1nc2cc(C)c(Oc3ccc(OC(F)(F)F)cc3)cc2c(OC(=O)OC)c1C,CCc1nc2cc(C)c(Oc3ccc(OC(F)(F)F)cc3)cc2c(OC(=O)OC)c1C,0.6764705882352942,0.19
CCc1nc2cc(C)c(Oc3ccc(OC(F)(F)F)cc3)cc2c(OC(=O)OC)c1CC,CCc1nc2cc(C)c(Oc3ccc(OC(F)(F)F)cc3)cc2c(OC(=O)OC)c1C,1.0,1.91
COC(=O)Oc1c(C)nc2cc(C)c(Oc3ccc(OC(F)(F)F)cc3)cc2c1OC(=O)OC,CCc1nc2cc(C)c(Oc3ccc(OC(F)(F)F)cc3)cc2c(OC(=O)OC)c1C,0.8,5.33
CCOC(=O)Oc1c(C)nc2cc(C)c(Oc3ccc(OC(F)(F)F)cc3)cc2c1OC(=O)OC,CCc1nc2cc(C)c(Oc3ccc(OC(F)(F)F)cc3)cc2c(OC(=O)OC)c1C,1.0,5.95
CCOc1c(C)nc2cc(C)c(Oc3ccc(OC(F)(F)F)cc3)cc2c1OC(=O)OC,CCc1nc2cc(C)c(Oc3ccc(OC(F)(F)F)cc3)cc2c(OC(=O)OC)c1C,1.0,5.97
N#CCN=C(O)c1cnccc1C(F)(F)F,N#CCN=C(O)c1cnccc1C(F)(F)F,0.8,0.22
N#CCN=C(O)c1cnccc1C(O)(F)F,N#CCN=C(O)c1cnccc1C(F)(F)F,0.78125,2.49
C#CCN=C(O)c1cnccc1C(O)=NCC#N,N#CCN=C(O)c1cnccc1C(F)(F)F,0.6764705882352942,2.66
N#CCN=C(O)c1cnccc1Cl,N#CCN=C(O)c1cnccc1C(F)(F)F,1.0,4.23
N#CCN=C(O)c1cnccc1Br,N#CCN=C(O)c1cnccc1C(F)(F)F,1.0,4.88
O=C1C=C(N(Cc2ccc(Cl)nc2)CC(F)F)CO1,O=C1C=C(N(Cc2ccc(Cl)nc2)CC(F)F)CO1,1.0,0.05
O=C1C=C(N(Cc2ccc(F)nc2)CC(F)F)CO1,O=C1C=C(N(Cc2ccc(Cl)nc2)CC(F)F)CO1,0.797752808988764,4.5
O=C1C=C(N(Cc2ccc(Cl)nc2)CC(F)(F)F)CO1,O=C1C=C(N(Cc2ccc(Cl)nc2)CC(F)F)CO1,0.797752808988764,4.88
O=C1C=C(N(Cc2ccc(C(F)(F)F)nc2)CC(F)F)CO1,O=C1C=C(N(Cc2ccc(Cl)nc2)CC(F)F)CO1,1.0,5.07
O=C1C=C(N(Cc2ccc(OC(F)(F)F)nc2)CC(F)F)CO1,O=C1C=C(N(Cc2ccc(Cl)nc2)CC(F)F)CO1,0.835820895522388,5.41
Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(O)=NCC(F)(F)F,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(O)=NCC(F)(F)F,1.0,0.11
COc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(O)=NCC(F)(F)F,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(O)=NCC(F)(F)F,1.0,3.52
Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(O)=NCC(O)=NCC(F)(F)F,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(O)=NCC(F)(F)F,0.7746478873239436,4.65
CN=C(O)CNC(=O)c1ccc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)cc1C,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(O)=NCC(F)(F)F,1.0,4.92
COCCN=C(O)CNC(=O)c1ccc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)cc1C,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(O)=NCC(F)(F)F,1.0,5.31
CC(C)=NN=C(c1ccc(Cl)cc1)c1ccc(OS(C)(=O)=O)cc1,CCC(C)=NN=C(c1ccc(Cl)cc1)c1ccc(OS(C)(=O)=O)cc1,1.0,0.7
CCC(C)=NN=C(c1ccc(Cl)cc1)c1ccc(OS(C)(=O)=O)cc1,CCC(C)=NN=C(c1ccc(Cl)cc1)c1ccc(OS(C)(=O)=O)cc1,1.0,1.16
CC(C)=NN=C(c1ccc(Br)cc1)c1ccc(OS(C)(=O)=O)cc1,CCC(C)=NN=C(c1ccc(Cl)cc1)c1ccc(OS(C)(=O)=O)cc1,0.6914893617021277,3.72
C=C(C)C=NN=C(c1ccc(Cl)cc1)c1ccc(OS(C)(=O)=O)cc1,CCC(C)=NN=C(c1ccc(Cl)cc1)c1ccc(OS(C)(=O)=O)cc1,1.0,3.78
C=C(C)COc1ccc(C(=NN=C(C)C)c2ccc(O)cc2)cc1,CCC(C)=NN=C(c1ccc(Cl)cc1)c1ccc(OS(C)(=O)=O)cc1,1.0,4.65
CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,1.0,0.14
COc1c(C(C)(C)C)cc(C=C(C#N)C#N)cc1C(C)(C)C,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,1.0,3.53
CC(C)(C)c1cc(C=C(C#N)CCl)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,1.0,4.09
CC(C)(C)c1cc(C=C(C#N)CC#N)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,1.0,5.18
CC(C)(C)c1cc(C=C(C#N)C(N)=O)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,0.7611940298507462,5.36
CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,1.0,0.08
CC(=O)OC(c1ccc(Br)c(Cl)c1)C(Cl)(Cl)Cl,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,1.0,4.21
OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,1.0,4.77
CC(O)(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,1.0,6.06
CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,1.0,0.92
CC(C)(C)c1ccc(COc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,1.0,1.85
CC(F)(F)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,0.7411764705882353,3.38
FC(F)(F)c1ccc(OCCCOc2c(Cl)cc(OCC=C(Cl)Cl)cc2Cl)nc1,FC(F)(F)c1ccc(OCCCOc2c(Cl)cc(OCC=C(Cl)Cl)cc2Cl)nc1,1.0,0.43
Clc1ccc(OCCCOc2cc(Cl)c(Cl)cc2Cl)nc1,FC(F)(F)c1ccc(OCCCOc2c(Cl)cc(OCC=C(Cl)Cl)cc2Cl)nc1,1.0,2.73
Clc1ccc(OCCCOc2c(Cl)cc(Cl)cc2Cl)nc1,FC(F)(F)c1ccc(OCCCOc2c(Cl)cc(OCC=C(Cl)Cl)cc2Cl)nc1,1.0,3.42
Clc1cc(Cl)c(OCCCOc2ccc(Br)cn2)c(Cl)c1,FC(F)(F)c1ccc(OCCCOc2c(Cl)cc(OCC=C(Cl)Cl)cc2Cl)nc1,1.0,3.67
COc1cc(OCCCOc2c(Cl)cc(OCC=C(Cl)Cl)cc2Cl)ncc1C(F)(F)F,FC(F)(F)c1ccc(OCCCOc2c(Cl)cc(OCC=C(Cl)Cl)cc2Cl)nc1,1.0,3.94
OC(=Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O,OC(=Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O,0.863013698630137,0.31
OC(=Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(Br)cc(I)c1O,OC(=Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O,1.0,2.97
Cc1cc(C(O)=Nc2ccc(Oc3ccc(Cl)cc3)c(Cl)c2)c(O)c(C)c1I,OC(=Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O,1.0,3.72
Cc1cc(C(O)=Nc2ccc(Oc3ccc(Cl)cc3)c(Cl)c2)c(O)c(I)c1I,OC(=Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O,1.0,3.74
COc1c(I)cc(I)cc1C(O)=Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1,OC(=Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O,1.0,4.09
Clc1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)s2)cc1,Clc1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)s2)cc1,0.863013698630137,0.29
O=[N+]([O-])c1ccc(-c2cc(-c3ccc(Cl)cc3)sc2-c2ccccc2)cc1,Clc1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)s2)cc1,1.0,3.03
Brc1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)s2)cc1,Clc1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)s2)cc1,1.0,3.37
Fc1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)s2)cc1,Clc1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)s2)cc1,1.0,3.73
Oc1ccc(-c2cc(-c3ccc(Cl)cc3)sc2-c2ccccc2)cc1,Clc1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)s2)cc1,1.0,3.81
CCOC(=O)CSc1nc(C(C)(C)C)nn1C(=O)N(C)C,CCOC(=O)CSc1nc(C(C)(C)C)nn1C(=O)N(C)C,1.0,0.09
CCCOC(=O)CSc1nc(C(C)(C)C)nn1C(=O)N(C)C,CCOC(=O)CSc1nc(C(C)(C)C)nn1C(=O)N(C)C,1.0,4.04
CN(C)C(=O)n1nc(C(C)(C)C)nc1SCC(=O)O,CCOC(=O)CSc1nc(C(C)(C)C)nn1C(=O)N(C)C,1.0,4.09
CSc1nc(C(C)(C)C)nn1C(=O)N(C)C,CCOC(=O)CSc1nc(C(C)(C)C)nn1C(=O)N(C)C,1.0,5.07
C=CCN(CC=C)C(=O)CCl,C=CCN(CC=C)C(=O)CCl,1.0,0.05
C=CCN(CCOC)C(=O)CCl,C=CCN(CC=C)C(=O)CCl,0.8181818181818182,4.08
C=CCN(CC(C)C)C(=O)CCl,C=CCN(CC=C)C(=O)CCl,1.0,5.77
C#CCN(CC=C)C(=O)CCl,C=CCN(CC=C)C(=O)CCl,1.0,5.83
C=CCN(CC(C)=O)C(=O)CCl,C=CCN(CC=C)C(=O)CCl,1.0,5.93
CC(C)c1nn(C(O)=NC(C)(C)C)c(=O)n1N,CC(C)c1nn(C(O)=NC(C)(C)C)c(=O)n1N,1.0,0.15
CC(C)(C)N=C(O)n1nc(C(C)(C)C)n(N)c1=O,CC(C)c1nn(C(O)=NC(C)(C)C)c(=O)n1N,0.7303370786516854,2.88
Cc1nn(C(O)=NC(C)(C)C)c(=O)n1N,CC(C)c1nn(C(O)=NC(C)(C)C)c(=O)n1N,1.0,3.08
CC(C)n1nc(C(O)=NC(C)(C)C)c(=O)n1N,CC(C)c1nn(C(O)=NC(C)(C)C)c(=O)n1N,1.0,5.17
CCC(Oc1ccc(F)c(C(F)(F)F)c1)C(O)=NCc1ccccc1,CCC(Oc1ccc(F)c(C(F)(F)F)c1)C(O)=NCc1ccccc1,0.8311688311688312,0.22
CC(Oc1ccc(F)c(C(F)(F)F)c1)C(O)=NCc1ccccc1,CCC(Oc1ccc(F)c(C(F)(F)F)c1)C(O)=NCc1ccccc1,0.84,2.83
CCC(Oc1ccc(F)c(C(F)(F)F)c1)C(O)=NCC1CCCCC1,CCC(Oc1ccc(F)c(C(F)(F)F)c1)C(O)=NCc1ccccc1,0.8354430379746836,3.31
CC[C@@H](Oc1ccc(F)c(C(F)(F)F)c1)C(O)=NCc1ccccc1,CCC(Oc1ccc(F)c(C(F)(F)F)c1)C(O)=NCc1ccccc1,1.0,4.14
OC(COc1ccc(F)c(C(F)(F)F)c1)=NCc1ccccc1,CCC(Oc1ccc(F)c(C(F)(F)F)c1)C(O)=NCc1ccccc1,0.6619718309859155,4.15
O=C(O)CON=C(O)c1ccccc1,O=C(O)CON=C(O)c1ccccc1,0.6619718309859155,0.06
COc1ccccc1C(O)=NOCC(=O)O,O=C(O)CON=C(O)c1ccccc1,0.7313432835820896,4.18
Cc1ccccc1C(O)=NOCC(=O)O,O=C(O)CON=C(O)c1ccccc1,1.0,4.36
COC(=O)CON=C(O)c1ccccc1,O=C(O)CON=C(O)c1ccccc1,1.0,4.44
O=C(O)CO/N=C(\O)c1ccccc1,O=C(O)CON=C(O)c1ccccc1,0.7910447761194029,5.11
Cc1cc(C)cc(C(=O)N(Cc2ccccc2)C(C)C)c1,Cc1cc(C)cc(C(=O)N(Cc2ccccc2)C(C)C)c1,1.0,0.31
CCc1cc(C)cc(C(=O)N(Cc2ccccc2)C(C)C)c1,Cc1cc(C)cc(C(=O)N(Cc2ccccc2)C(C)C)c1,0.7571428571428571,2.45
CCC(C)N(Cc1ccccc1)C(=O)c1cc(C)cc(C)c1,Cc1cc(C)cc(C(=O)N(Cc2ccccc2)C(C)C)c1,0.5444444444444444,3.52
CCN(Cc1ccccc1)C(=O)c1cc(C)cc(C)c1,Cc1cc(C)cc(C(=O)N(Cc2ccccc2)C(C)C)c1,1.0,3.66
COc1cc(C)cc(C(=O)N(Cc2ccccc2)C(C)C)c1,Cc1cc(C)cc(C(=O)N(Cc2ccccc2)C(C)C)c1,1.0,4.05
CC(C)(N=C(O)C(Br)C(C)(C)C)c1ccccc1,CC(C)(N=C(O)C(Br)C(C)(C)C)c1ccccc1,1.0,0.17
COc1ccccc1C(C)N=C(O)C(Br)(Br)C(C)(C)C,CC(C)(N=C(O)C(Br)C(C)(C)C)c1ccccc1,1.0,3.86
COc1ccccc1C(C)N=C(O)C(C)(Br)C(C)(C)C,CC(C)(N=C(O)C(Br)C(C)(C)C)c1ccccc1,0.8604651162790697,3.98
COc1ccccc1C(C)(C)N=C(O)C(Br)C(C)(C)C,CC(C)(N=C(O)C(Br)C(C)(C)C)c1ccccc1,0.8888888888888888,4.05
COc1ccccc1C(C)(C)N=C(O)C(Br)(Br)C(C)(C)C,CC(C)(N=C(O)C(Br)C(C)(C)C)c1ccccc1,1.0,4.25
CCN(CC)C(=O)n1cnc(S(=O)(=O)c2c(C)cc(C)cc2C)n1,CCN(CC)C(=O)n1cnc(S(=O)(=O)c2c(C)cc(C)cc2C)n1,0.8705882352941177,0.14
CCN(CC)C(=O)n1cnc(S(=O)(=O)c2cc(C)cc(C)c2C)n1,CCN(CC)C(=O)n1cnc(S(=O)(=O)c2c(C)cc(C)cc2C)n1,0.8064516129032258,3.9
Cc1cc(C)c(S(=O)(=O)c2ncn(C(=O)N(C)C)n2)c(C)c1,CCN(CC)C(=O)n1cnc(S(=O)(=O)c2c(C)cc(C)cc2C)n1,1.0,4.29
CCCN(CCC)C(=O)n1cnc(S(=O)(=O)c2c(C)cc(C)cc2C)n1,CCN(CC)C(=O)n1cnc(S(=O)(=O)c2c(C)cc(C)cc2C)n1,1.0,4.37
CCN(CC)C(=O)n1cnc(S(=O)(=O)c2c(C)cccc2C)n1,CCN(CC)C(=O)n1cnc(S(=O)(=O)c2c(C)cc(C)cc2C)n1,0.8888888888888888,4.43
CCN(CC)C(=O)CCl,CCN(CC)C(=O)CCl,0.75,0.02
CCCN(CC)C(=O)CCl,CCN(CC)C(=O)CCl,0.8705882352941177,4.44
C=CCN(CC)C(=O)CCl,CCN(CC)C(=O)CCl,0.8631578947368421,6.11
CC(C)N(CCN(C)C)C(=O)CCl,CCN(CC)C(=O)CCl,1.0,7.56
CC(C)N(CCCl)C(=O)CCl,CCN(CC)C(=O)CCl,0.8620689655172413,7.56
COCC(C)N(C(=O)CCl)c1c(C)csc1C,COCC(C)N(C(=O)CCl)c1c(C)csc1C,0.6701030927835051,0.3
COC[C@H](C)N(C(=O)CCl)c1c(C)csc1C,COCC(C)N(C(=O)CCl)c1c(C)csc1C,0.7021276595744681,1.98
COC[C@@H](C)N(C(=O)CCl)c1c(C)csc1C,COCC(C)N(C(=O)CCl)c1c(C)csc1C,0.673469387755102,2.61
CCC(C)N(C(=O)CCl)c1c(C)csc1C,COCC(C)N(C(=O)CCl)c1c(C)csc1C,1.0,4.75
Cc1csc(C)c1N(C(=O)CCl)C(C)CO,COCC(C)N(C(=O)CCl)c1c(C)csc1C,0.8705882352941177,4.96
Cc1csc(C)c1N(C(=O)CCl)C(C)C,COC[C@H](C)N(C(=O)CCl)c1c(C)csc1C,0.723404255319149,4.91
CN(C)C(=O)C(c1ccccc1)c1ccccc1,CN(C)C(=O)C(c1ccccc1)c1ccccc1,0.7555555555555555,0.41
CCN(CC)C(=O)C(c1ccccc1)c1ccccc1,CN(C)C(=O)C(c1ccccc1)c1ccccc1,0.8620689655172413,2.09
CCN(C)C(=O)C(c1ccccc1)c1ccccc1,CN(C)C(=O)C(c1ccccc1)c1ccccc1,1.0,4.26
CN(C)C(=O)C(C)(c1ccccc1)c1ccccc1,CN(C)C(=O)C(c1ccccc1)c1ccccc1,0.7127659574468085,4.42
CCCN(CC)C(=O)n1cnc(S(=O)(=O)CCC)n1,CCCN(CC)C(=O)n1cnc(S(=O)(=O)CCC)n1,0.638095238095238,0.61
CCCN(CC)C(=O)n1cnc(S(=O)(=O)CC)n1,CCCN(CC)C(=O)n1cnc(S(=O)(=O)CCC)n1,0.7553191489361702,1.18
CCCN(CC)C(=O)n1cnc(S(=O)(=O)C(C)C)n1,CCCN(CC)C(=O)n1cnc(S(=O)(=O)CCC)n1,0.6633663366336634,3.04
CCCN(CC)C(=O)n1cnc(S(=O)(=O)CC(C)C)n1,CCCN(CC)C(=O)n1cnc(S(=O)(=O)CCC)n1,1.0,4.09
CCCN(CCC)C(=O)n1cnc(S(=O)(=O)CCC)n1,CCCN(CC)C(=O)n1cnc(S(=O)(=O)CCC)n1,-1,5.26
CCN(C(=O)n1nnn(-c2ccccc2Cl)c1=O)C1CCCCC1,CCN(C(=O)n1nnn(-c2ccccc2Cl)c1=O)C1CCCCC1,0.8860759493670886,0.24
CN(C(=O)n1nnn(-c2ccccc2Cl)c1=O)C1CCCCC1,CCN(C(=O)n1nnn(-c2ccccc2Cl)c1=O)C1CCCCC1,0.8571428571428571,1.98
CC(C)N(C(=O)n1nnn(-c2ccccc2Cl)c1=O)C1CCCCC1,CCN(C(=O)n1nnn(-c2ccccc2Cl)c1=O)C1CCCCC1,-1,4.35
CCCN(C(=O)n1nnn(-c2ccccc2Cl)c1=O)C1CCCCC1,CCN(C(=O)n1nnn(-c2ccccc2Cl)c1=O)C1CCCCC1,1.0,4.49
Cc1ccccc1-n1nnn(C(=O)N(C)C2CCCCC2)c1=O,CCN(C(=O)n1nnn(-c2ccccc2Cl)c1=O)C1CCCCC1,0.8235294117647058,5.05
NC(=O)c1nc(-c2ccccc2)n(-c2ccc(Cl)c(COCC(F)(F)C(F)(F)F)c2)n1,NC(=O)c1nc(-c2ccccc2)n(-c2ccc(Cl)c(COCC(F)(F)C(F)(F)F)c2)n1,0.8333333333333334,0.26
NC(=O)c1nc(-c2ccccc2)n(-c2ccc(Cl)c(COC(F)(F)C(F)(F)F)c2)n1,NC(=O)c1nc(-c2ccccc2)n(-c2ccc(Cl)c(COCC(F)(F)C(F)(F)F)c2)n1,0.8169014084507042,2.94
NC(=O)c1nc(-c2ccccc2)n(-c2ccc(Cl)c(COCC(F)(F)F)c2)n1,NC(=O)c1nc(-c2ccccc2)n(-c2ccc(Cl)c(COCC(F)(F)C(F)(F)F)c2)n1,0.8235294117647058,3.25
CNC(=O)c1nc(-c2ccccc2)n(-c2ccc(Cl)c(COCC(F)(F)C(F)(F)F)c2)n1,NC(=O)c1nc(-c2ccccc2)n(-c2ccc(Cl)c(COCC(F)(F)C(F)(F)F)c2)n1,1.0,4.33
NC(=O)c1nc(-c2ccccc2)n(-c2ccc(Cl)c(COC(C(F)(F)F)C(F)(F)F)c2)n1,NC(=O)c1nc(-c2ccccc2)n(-c2ccc(Cl)c(COCC(F)(F)C(F)(F)F)c2)n1,0.7037037037037037,4.91
CS(=O)(=O)N=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],CS(=O)(=O)N=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.8076923076923077,0.18
COc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],CS(=O)(=O)N=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.84,3.4
COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],CS(=O)(=O)N=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.7,4.13
COc1cc(C(F)(F)F)ccc1Oc1ccc([N+](=O)[O-])c(C(O)=NS(C)(=O)=O)c1,CS(=O)(=O)N=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],1.0,4.88
Cc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],CS(=O)(=O)N=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.7872340425531915,5.33
CCS(=O)(=O)N=C(O)c1cc(Oc2c(F)cc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],CCS(=O)(=O)N=C(O)c1cc(Oc2c(F)cc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.8061224489795918,0.32
O=C(O)c1cc(Oc2c(F)cc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],CCS(=O)(=O)N=C(O)c1cc(Oc2c(F)cc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.8061224489795918,2.57
CS(=O)(=O)N=C(O)c1cc(Oc2c(F)cc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],CCS(=O)(=O)N=C(O)c1cc(Oc2c(F)cc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.7684210526315789,3.89
O=C(O)CCS(=O)(=O)N=C(O)c1cc(Oc2c(F)cc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],CCS(=O)(=O)N=C(O)c1cc(Oc2c(F)cc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.7903225806451613,4.0
CCC(CC)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,-1,0.43
CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,1.0,1.85
CCC(CC)(CC)c1cc(NC(=O)c2ccccc2OC)on1,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,-1,3.42
CCC(CC)(CC)c1cc(NC(=O)c2c(OC)cc(OC)cc2OC)on1,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,0.736,3.67
COc1cccc(OC)c1C(=O)Nc1cc(C(C)(C)C)no1,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,1.0,4.2
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,0.7802197802197802,0.26
CCN(CC)C(=O)[C@@H](C)Oc1cccc2ccccc12,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,0.8636363636363636,2.31
CCN(CC)C(=O)[C@H](C)Oc1cccc2ccccc12,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,0.8636363636363636,2.32
CCN(CC)C(=O)COc1cccc2ccccc12,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,0.8,4.77
CCN(CC)C(=O)C(O)Oc1cccc2ccccc12,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,1.0,5.73
CCCN(CCC)C(=O)C(C)Oc1cccc2ccccc12,CCN(CC)C(=O)[C@@H](C)Oc1cccc2ccccc12,1.0,6.05
